model,dataset,windows,MAPE,MAE,RMSE,NMAE,univariate
linear_regression_univariate,traditional/cursor-tabs,2,234.04277091474893,27.416050937841426,42.57896931056838,1.156329592127776,1.0
linear_regression_univariate,traditional/ev-sensors,3,39.621198956616375,16.444921942509247,20.402058428344557,0.2829184685848213,1.0
linear_regression_univariate,traditional/voip,3,0.282584071503348,0.012424728803520182,0.013314345498817047,0.002827306104829522,1.0
linear_regression_univariate,traditional/fred_md/fred_md1,3,74.35407984903655,4635.3082328117025,5282.592952047621,0.47517648548757613,1.0
linear_regression_univariate,traditional/fred_md/fred_md2,3,27.064294369922617,1.4430612485271095,1.760533065777327,0.24568294004701738,1.0
linear_regression_univariate,traditional/fred_md/fred_md3,3,23.59143949691799,287.2962751681461,371.4977994459137,0.20089932851282644,1.0
linear_regression_univariate,traditional/fred_md/fred_md4,3,14.023478739261101,11.260501961466256,13.278990871659495,0.13259777490287922,1.0
linear_regression_univariate,traditional/fred_md/fred_md5,3,985.511495145484,864.1060044563428,1209.3218446505061,1.3142724976425255,1.0
linear_regression_univariate,traditional/fred_md/fred_md6,3,671.349831086298,2.8277389059606164,3.658316557865047,0.5886405342263722,1.0
linear_regression_univariate,traditional/fred_md/fred_md7,3,118.08756326203525,75.22258885245274,87.25307396989524,0.5305667164394458,1.0
linear_regression_univariate,traditional/fred_md/fred_md8,3,400.9279325633959,956.5269389366299,1318.6625991562894,0.932749303628516,1.0
linear_regression_univariate,traditional/sleep_lab,3,5.282092990736826,4.034063633440195,4.9748546701489795,0.053027844223365095,1.0
linear_regression_univariate,traditional/cgm,3,41.21369761627045,58.7246619772122,72.51328883158276,0.3928135540364644,1.0
linear_regression_univariate,traditional/website_visitors,3,29.2617237130663,1153.3483882159908,1372.3668244038636,0.2517173424407454,1.0
linear_regression_univariate,collections/stock_nasdaqtrader,3,72.60169734894725,0.5534086542395404,0.6008562527337827,0.6747593943909443,1.0
linear_regression_univariate,collections/wikipedia,3,68.71334318695328,895.0497909822575,1666.210159079178,0.6577526567928573,1.0
