model,dataset,windows,MAPE,MAE,RMSE,NMAE,univariate
linear_regression,traditional/europe_electricity/northern_electricity,3,25.255010721909752,1.8490568730636918,2.1463823148293613,0.22572417321918245,0.0
linear_regression,traditional/europe_electricity/southern_electricity,3,10.084024755348167,2.430943315220373,2.7415050454547547,0.09763072985244464,0.0
linear_regression,traditional/europe_electricity/western_electricity,3,13.880647574417466,2.08560311601637,2.346068250874535,0.13268236760080274,0.0
linear_regression,traditional/hourly_electricity/az_electricity,3,9.848725087270791,1149.2761352475607,1412.0738551860652,0.09961381750870486,0.0
linear_regression,traditional/hourly_electricity/id_electricity,3,17.466641579576685,290.9251295092501,330.70873283443376,0.17230584067062546,0.0
linear_regression,traditional/hourly_electricity/pa_electricity,3,9.14351226458235,7334.916557157325,8733.832721136087,0.08848884547072201,0.0
linear_regression,traditional/hourly_electricity/tx_electricity,3,11.079275567352918,5401.424368450972,6560.1453729501145,0.11220214817228132,0.0
linear_regression,traditional/hourly_electricity/cal_electricity,3,9.242621352197974,2393.225960750919,2913.028363574853,0.08895286210896942,0.0
linear_regression,traditional/hourly_electricity/ne_electricity,3,12.269690656055992,1428.2813004568816,1770.3790208415164,0.11918902968127136,0.0
linear_regression,traditional/hourly_electricity/se_electricity,3,10.665468053910333,2227.836112113533,2804.282724134399,0.09906001079420039,0.0
linear_regression,traditional/hourly_electricity/car_electricity,3,9.97867265830868,2023.523259439171,2538.6241262047038,0.09442512646833018,0.0
linear_regression,traditional/hourly_electricity/or_electricity,3,19.81023933416004,483.30645156351216,544.3224132569326,0.19351840941797538,0.0
linear_regression,traditional/hourly_electricity/tn_electricity,3,13.528524710938648,2019.416949981114,2391.5216156969923,0.127673042050737,0.0
linear_regression,traditional/aus_electricity_nsw,3,3050.0400200066492,1084.9572776656012,1091.0195687912972,17.260853263523533,0.0
linear_regression,traditional/aus_electricity_qld,3,972.7468518910194,332.90980547586014,343.4066636750322,5.651105250200587,0.0
linear_regression,traditional/fl_electricity,3,31.78356584932398,199359.79389143374,240476.7696267194,0.2812578126773209,0.0
linear_regression,traditional/walmart-sales,3,62.28504750125081,474646.0357490817,577248.6519175505,0.4570677923655082,0.0
linear_regression,traditional/rice_prices,2,25.67803102404269,37.70660014607678,58.31683673415135,0.33404570884933615,0.0
linear_regression,traditional/blow_molding,1,46.68737101585401,26.04895761286415,31.448855153062407,0.35435518266797306,0.0
linear_regression,traditional/gold_prices,1,193.87456270366147,15323.836377913825,18515.429568727497,0.7865096573310529,0.0
linear_regression,traditional/pasta_sales,3,51.132861067410026,1.0098926276120153,1.377713677115296,0.9549016110270756,0.0
linear_regression,traditional/bitcoin_price,3,115.61720731288966,19646992.26131253,30274606.45919762,0.9149762555196661,0.0
linear_regression,traditional/gas_sensor,3,0.0,0.0,0.0,0.0,0.0
linear_regression,traditional/oikolab_weather,3,39.85314311130662,6.849466401547594,7.605661747353525,0.3651716352392533,0.0
linear_regression,traditional/beijing_embassy,3,197.14271295460057,93.09121712452857,115.36489478135418,1.4647580047899964,0.0
linear_regression,traditional/weather_mpi,3,152.34738392091938,161.9704010455813,248.36042349657808,0.9719860388838685,0.0
linear_regression,traditional/causalrivers,3,133.16102636971445,0.18771534055243264,0.22195275703925307,0.6823997863676672,0.0
linear_regression,traditional/open_aq,3,104.93999689082908,57.859022753962584,64.81635367856718,0.8974023688461181,0.0
linear_regression,traditional/beijing_aq,3,123.64253964408834,55.781500654544566,70.45306040223485,0.7031662764058694,0.0
linear_regression,traditional/traffic_PeMS,3,468.23896185983637,0.05245355460353612,0.06049298043563619,1.3442586200736935,0.0
linear_regression,traditional/paris_mobility,3,25.281875642179113,28616.97656250006,32897.32523437967,0.251050097876848,0.0
linear_regression,traditional/blue_bikes,3,393.7518324332313,115.71381600294393,148.14010174453634,0.7915302754969474,0.0
linear_regression,traditional/tac,3,12241.25752804555,0.1280638967440744,0.13814003927508758,4.220216108259758,0.0
linear_regression,traditional/mta_ridership,3,34.485936615413536,731550.7697098131,929772.8770215497,0.2760083153358147,0.0
linear_regression,traditional/austin_water,1,15.065860913926349,357210268.1882499,477089893.3906747,0.16334669003216187,0.0
linear_regression,traditional/mn_interstate,3,156.43988519985473,1931.8483786906538,2143.0415699531372,0.5733047292100933,0.0
linear_regression,traditional/rideshare/lyft,3,100.17685747501504,16.028507684303964,19.818678726084308,1.002549247881425,0.0
linear_regression,traditional/rideshare/uber,3,99.72119992619002,10.31606192354461,12.42163313934857,0.9984658867297496,0.0
linear_regression,traditional/cursor-tabs,2,194.7239300362058,26.51147666520837,43.79979036759679,1.1145120316300874,0.0
linear_regression,traditional/ev-sensors,3,216.05501787146156,99.24841225114604,113.32476272381045,1.7210330248702796,0.0
linear_regression,traditional/voip,3,0.24528431465063583,0.010784065510095212,0.011929011513176995,0.0024563543964747467,0.0
linear_regression,traditional/fred_md/fred_md1,3,138.99206162505777,7423.308889099423,8535.181114971725,0.7603392297040691,0.0
linear_regression,traditional/fred_md/fred_md2,3,80.44590669378799,4.181612887541964,4.513398307148816,0.7102349184741791,0.0
linear_regression,traditional/fred_md/fred_md3,3,37.539557847274246,553.5219130891745,632.2030267134036,0.38659637265203145,0.0
linear_regression,traditional/fred_md/fred_md4,3,15.503997884042455,13.203677363478235,15.445623281566633,0.15551876898448305,0.0
linear_regression,traditional/fred_md/fred_md5,3,4464.027812166846,1831.830737597511,1993.9193475709387,2.7563527931741514,0.0
linear_regression,traditional/fred_md/fred_md6,3,99.49513893541688,4.628978170112493,5.849993700069777,0.9632746872498904,0.0
linear_regression,traditional/fred_md/fred_md7,3,194.58104584765854,106.8738609014826,127.81324614060662,0.7533450641505315,0.0
linear_regression,traditional/fred_md/fred_md8,3,523.3105997266066,1029.1860882083852,1318.8383992389781,1.0022947583850288,0.0
linear_regression,traditional/sleep_lab,3,5.6824863612896985,4.33013464475026,5.414126808468045,0.05695055075067931,0.0
linear_regression,traditional/cgm,3,31.82863926180974,45.47753784120311,60.82039885939162,0.29571170248763273,0.0
linear_regression,traditional/website_visitors,3,41.31420893370246,1570.5155898271105,1900.2430476145598,0.34086317861030674,0.0
linear_regression,collections/stock_nasdaqtrader,3,67.83380032917577,0.42942094026002803,0.48203689072156325,0.5262173048672733,0.0
linear_regression,collections/wikipedia,3,53.52686249273051,683.9874694498516,1386.6020431476975,0.4967148316299405,0.0
